PMX Bone Weight
1.069374,14.64399,0.1980559,0.8973357,-0.3014313,0.3223365,上半身,下半身,,,0.868925,0.131075,0,0,False,0,0,0,0,0,0,0,0,0
1.001225,14.68698,0.3676872,0.7367778,-0.4122135,0.535905,上半身,下半身,,,0.877255,0.122745,0,0,False,0,0,0,0,0,0,0,0,0
0.8485698,14.67435,0.5063407,0.6487014,-0.1926939,0.736198,上半身,下半身,,,0.872233,0.127767,0,0,False,0,0,0,0,0,0,0,0,0
1.107167,14.69355,0.1582819,0.8320566,-0.5427717,0.1142613,上半身,下半身,,,0.880588,0.119412,0,0,False,0,0,0,0,0,0,0,0,0
1.103201,14.68786,-0.1521086,0.9894101,-0.1365703,-0.04898221,上半身,下半身,,,0.878354,0.121646,0,0,False,0,0,0,0,0,0,0,0,0
1.058346,14.71759,-0.4409385,0.9602039,-0.1058687,-0.2583392,上半身,下半身,,,0.885461,0.114539,0,0,False,0,0,0,0,0,0,0,0,0
0.9578556,14.73247,-0.7108108,0.7953123,-0.1764885,-0.5799127,上半身,下半身,,,0.889585,0.110415,0,0,False,0,0,0,0,0,0,0,0,0
0.7888448,14.74276,-0.8612354,0.5514389,-0.1801202,-0.8145085,上半身,下半身,,,0.891873,0.108127,0,0,False,0,0,0,0,0,0,0,0,0
0.6223114,14.74412,-0.9456164,0.3670766,-0.1622974,-0.915891,上半身,下半身,,,0.892743,0.107257,0,0,False,0,0,0,0,0,0,0,0,0
0.4394228,14.74413,-1.002862,0.2251656,-0.143498,-0.9636829,上半身,下半身,,,0.895976,0.104024,0,0,False,0,0,0,0,0,0,0,0,0
0.2593836,14.74202,-1.023927,0.05777154,-0.1299783,-0.9898068,上半身,下半身,,,0.899745,0.100255,0,0,False,0,0,0,0,0,0,0,0,0
4.320076E-05,14.74388,-1.030865,0,-0.1532029,-0.9881893,上半身,下半身,,,0.907602,0.09239799,0,0,False,0,0,0,0,0,0,0,0,0
-0.2592973,14.74202,-1.023926,-0.05777154,-0.1299783,-0.9898068,上半身,下半身,,,0.914284,0.08571601,0,0,False,0,0,0,0,0,0,0,0,0
-0.439336,14.74413,-1.002861,-0.2251656,-0.143498,-0.9636829,上半身,下半身,,,0.919407,0.08059299,0,0,False,0,0,0,0,0,0,0,0,0
-0.6264386,14.45232,-0.892215,-0.4361095,-0.104709,-0.8937651,上半身,下半身,,,0.887574,0.112426,0,0,False,0,0,0,0,0,0,0,0,0
-0.6222249,14.74413,-0.9456148,-0.3670766,-0.1622974,-0.915891,上半身,下半身,,,0.9289331,0.07106692,0,0,False,0,0,0,0,0,0,0,0,0
-1.103113,14.68787,-0.1521059,-0.9889218,-0.1390423,-0.05175939,上半身,下半身,,,0.922227,0.07777297,0,0,False,0,0,0,0,0,0,0,0,0
-0.907586,14.20833,0.381808,-0.8305307,-0.02050844,0.5565355,上半身,下半身,,,0.696005,0.303995,0,0,False,0,0,0,0,0,0,0,0,0
-0.8875138,13.9718,0.4332273,-0.7787408,0.1664174,0.6048464,下半身,上半身,,,0.554658,0.445342,0,0,False,0,0,0,0,0,0,0,0,0
-1.019724,13.96733,0.1797106,-0.9243141,0.197821,0.3262734,下半身,上半身,,,0.5620185,0.4379815,0,0,False,0,0,0,0,0,0,0,0,0
-1.008448,14.20066,0.1512143,-0.94879,-0.03128147,0.3142796,上半身,下半身,,,0.673126,0.326874,0,0,False,0,0,0,0,0,0,0,0,0
-1.069286,14.644,0.1980584,-0.8973357,-0.3014008,0.3223365,上半身,下半身,,,0.89823,0.10177,0,0,False,0,0,0,0,0,0,0,0,0
-1.001136,14.68699,0.3676893,-0.7367778,-0.412183,0.535905,上半身,下半身,,,0.898428,0.101572,0,0,False,0,0,0,0,0,0,0,0,0
-1.107077,14.69356,0.1582847,-0.8320872,-0.5427412,0.1142613,上半身,下半身,,,0.910201,0.08979899,0,0,False,0,0,0,0,0,0,0,0,0
-1.076597,14.44129,-0.1457902,-0.9977416,-0.05713065,-0.03515732,上半身,下半身,,,0.882027,0.117973,0,0,False,0,0,0,0,0,0,0,0,0
-1.077093,14.19731,-0.1451744,-0.9997559,0.01791437,0.01107822,上半身,下半身,,,0.67086,0.32914,0,0,False,0,0,0,0,0,0,0,0,0
-1.022575,14.17774,-0.4794796,-0.9276711,0.06619465,-0.3674428,上半身,下半身,,,0.692166,0.307834,0,0,False,0,0,0,0,0,0,0,0,0
-0.839562,14.18343,-0.7246944,-0.6993622,0.03741569,-0.7137364,上半身,下半身,,,0.674912,0.325088,0,0,False,0,0,0,0,0,0,0,0,0
-0.8484805,14.67435,0.5063425,-0.6487014,-0.1926939,0.736198,上半身,下半身,,,0.889819,0.110181,0,0,False,0,0,0,0,0,0,0,0,0
-0.8218408,14.5119,0.4991536,-0.632252,-0.06946012,0.7715995,上半身,下半身,,,0.855076,0.144924,0,0,False,0,0,0,0,0,0,0,0,0
-0.8482338,14.39109,0.4753616,-0.6857814,-0.03015229,0.7271645,上半身,下半身,,,0.82091,0.17909,0,0,False,0,0,0,0,0,0,0,0,0
-0.7473724,14.2351,0.5480933,-0.6058229,0.01608326,0.7954039,上半身,下半身,,,0.719647,0.280353,0,0,False,0,0,0,0,0,0,0,0,0
-0.7114397,14.02359,0.5815456,-0.5742973,0.1022675,0.8122196,下半身,上半身,,,0.51869,0.48131,0,0,False,0,0,0,0,0,0,0,0,0
-0.5803441,14.10189,0.6582458,-0.3949705,0.08929716,0.914304,上半身,下半身,,,0.57169,0.42831,0,0,False,0,0,0,0,0,0,0,0,0
-0.6451476,14.37746,0.6058364,-0.3691519,0.1117588,0.922605,上半身,下半身,,,0.8084782,0.1915218,0,0,False,0,0,0,0,0,0,0,0,0
-0.4310344,14.20573,0.6867459,-0.2505875,0.07068087,0.9654835,上半身,下半身,,,0.652414,0.347586,0,0,False,0,0,0,0,0,0,0,0,0
-0.5896364,14.39803,0.6136431,-0.3281655,0.04367199,0.9436018,上半身,下半身,,,0.816155,0.183845,0,0,False,0,0,0,0,0,0,0,0,0
-0.4040217,14.4077,0.6972811,-0.2694784,-0.03552354,0.9623402,上半身,下半身,,,0.814901,0.185099,0,0,False,0,0,0,0,0,0,0,0,0
-0.566217,14.66393,0.6655642,-0.3683889,-0.134373,0.9198889,上半身,下半身,,,0.879185,0.120815,0,0,False,0,0,0,0,0,0,0,0,0
-0.4105878,14.66022,0.7079406,-0.1845454,-0.02871792,0.9823908,上半身,下半身,,,0.871961,0.128039,0,0,False,0,0,0,0,0,0,0,0,0
-0.2088658,14.41612,0.7260277,0.001922666,0.02270577,0.9997253,上半身,下半身,,,0.809006,0.190994,0,0,False,0,0,0,0,0,0,0,0,0
-0.2056434,14.65415,0.7213224,0.01760918,0.01950133,0.9996338,上半身,下半身,,,0.8652711,0.1347289,0,0,False,0,0,0,0,0,0,0,0,0
4.465675E-05,14.65204,0.7006295,0.1224708,-0.001586962,0.9924619,上半身,下半身,,,0.863884,0.136116,0,0,False,0,0,0,0,0,0,0,0,0
-0.712801,14.50695,0.563338,-0.4834742,-0.07678457,0.8719748,上半身,下半身,,,0.850206,0.149794,0,0,False,0,0,0,0,0,0,0,0,0
-0.6847974,14.66988,0.6178598,-0.4521622,-0.2121647,0.866329,上半身,下半身,,,0.8838741,0.1161259,0,0,False,0,0,0,0,0,0,0,0,0
-0.1989542,14.05766,0.7345725,0.08554338,0.1568957,0.9838862,下半身,上半身,,,0.503671,0.496329,0,0,False,0,0,0,0,0,0,0,0,0
-0.2307988,14.02284,0.7490692,0.003418073,0.1653798,0.9862056,下半身,上半身,,,0.52564,0.47436,0,0,False,0,0,0,0,0,0,0,0,0
-0.1975906,14.22332,0.7373005,-0.00204474,0.006927702,0.9999695,上半身,下半身,,,0.66344,0.33656,0,0,False,0,0,0,0,0,0,0,0,0
4.392468E-05,14.41004,0.6945547,0.1608936,0.009308145,0.9869075,上半身,下半身,,,0.800597,0.199403,0,0,False,0,0,0,0,0,0,0,0,0
4.33785E-05,14.22678,0.6981453,0.1825617,0.01525925,0.9830622,上半身,下半身,,,0.66987,0.33013,0,0,False,0,0,0,0,0,0,0,0,0
4.284309E-05,14.04626,0.7043385,0.1555223,0.1123997,0.9813837,下半身,上半身,,,0.512331,0.487669,0,0,False,0,0,0,0,0,0,0,0,0
0.4106773,14.66022,0.7079396,0.1715751,-0.2002625,0.964568,上半身,下半身,,,0.867598,0.132402,0,0,False,0,0,0,0,0,0,0,0,0
0.5663064,14.66393,0.6655633,0.3125401,-0.2284921,0.9219947,上半身,下半身,,,0.869693,0.130307,0,0,False,0,0,0,0,0,0,0,0,0
0.6848867,14.66988,0.6178582,0.4607685,-0.2309641,0.8568987,上半身,下半身,,,0.8710101,0.1289899,0,0,False,0,0,0,0,0,0,0,0,0
0.8485698,14.67435,0.5063407,0.6022522,-0.2529679,0.7571337,上半身,下半身,,,0.872233,0.127767,0,0,False,0,0,0,0,0,0,0,0,0
1.001225,14.68698,0.3676872,0.7932981,-0.2056947,0.5730155,上半身,下半身,,,0.877255,0.122745,0,0,False,0,0,0,0,0,0,0,0,0
1.107167,14.69355,0.1582819,0.9595324,-0.1833857,0.213599,上半身,下半身,,,0.880588,0.119412,0,0,False,0,0,0,0,0,0,0,0,0
1.103201,14.68786,-0.1521086,0.9870296,-0.1602222,-0.009643849,上半身,下半身,,,0.878354,0.121646,0,0,False,0,0,0,0,0,0,0,0,0
0.2057327,14.65415,0.7213219,-0.07513657,-0.1989502,0.9771111,上半身,下半身,,,0.864824,0.135176,0,0,False,0,0,0,0,0,0,0,0,0
4.465675E-05,14.65204,0.7006295,-0.1002533,0.01754814,0.9947813,上半身,下半身,,,0.863884,0.136116,0,0,False,0,0,0,0,0,0,0,0,0
-0.4105878,14.66022,0.7079406,-0.1715751,-0.2002319,0.964568,上半身,下半身,,,0.871961,0.128039,0,0,False,0,0,0,0,0,0,0,0,0
4.465675E-05,14.65204,0.7006295,0.1002533,0.01754814,0.9947813,上半身,下半身,,,0.863884,0.136116,0,0,False,0,0,0,0,0,0,0,0,0
-0.2056434,14.65415,0.7213224,0.07513657,-0.1989502,0.9771111,上半身,下半身,,,0.8652711,0.1347289,0,0,False,0,0,0,0,0,0,0,0,0
0.19904,14.05766,0.7345719,-0.08554338,0.1568957,0.9838862,下半身,上半身,,,0.50393,0.49607,0,0,False,0,0,0,0,0,0,0,0,0
4.284309E-05,14.04626,0.7043385,-0.1555223,0.1123997,0.9813837,下半身,上半身,,,0.512331,0.487669,0,0,False,0,0,0,0,0,0,0,0,0
4.33785E-05,14.22678,0.6981453,-0.1825617,0.01525925,0.9830622,上半身,下半身,,,0.66987,0.33013,0,0,False,0,0,0,0,0,0,0,0,0
4.392468E-05,14.41004,0.6945547,-0.1608936,0.009308145,0.9869075,上半身,下半身,,,0.800597,0.199403,0,0,False,0,0,0,0,0,0,0,0,0
0.1976774,14.22331,0.7373,0.00204474,0.006927702,0.9999695,上半身,下半身,,,0.69465,0.30535,0,0,False,0,0,0,0,0,0,0,0,0
0.2308843,14.02284,0.7490687,-0.003418073,0.1653798,0.9862056,下半身,上半身,,,0.524979,0.475021,0,0,False,0,0,0,0,0,0,0,0,0
0.7128896,14.50694,0.5633362,0.4834742,-0.07678457,0.8719748,上半身,下半身,,,0.831023,0.168977,0,0,False,0,0,0,0,0,0,0,0,0
0.589724,14.39802,0.6136417,0.328135,0.04370251,0.9436018,上半身,下半身,,,0.800392,0.199608,0,0,False,0,0,0,0,0,0,0,0,0
0.4041093,14.40769,0.6972802,0.2694784,-0.03552354,0.9623402,上半身,下半身,,,0.805222,0.194778,0,0,False,0,0,0,0,0,0,0,0,0
0.2089537,14.41611,0.7260274,-0.001922666,0.02270577,0.9997253,上半身,下半身,,,0.803107,0.196893,0,0,False,0,0,0,0,0,0,0,0,0
4.465675E-05,14.65204,0.7006295,-0.1224708,-0.001586962,0.9924619,上半身,下半身,,,0.863884,0.136116,0,0,False,0,0,0,0,0,0,0,0,0
0.2057327,14.65415,0.7213219,-0.01760918,0.01950133,0.9996338,上半身,下半身,,,0.864824,0.135176,0,0,False,0,0,0,0,0,0,0,0,0
0.4106773,14.66022,0.7079396,0.1845454,-0.02871792,0.9823908,上半身,下半身,,,0.867598,0.132402,0,0,False,0,0,0,0,0,0,0,0,0
0.5663064,14.66393,0.6655633,0.3683889,-0.134373,0.9198889,上半身,下半身,,,0.869693,0.130307,0,0,False,0,0,0,0,0,0,0,0,0
0.6848867,14.66988,0.6178582,0.4521622,-0.2121647,0.8662984,上半身,下半身,,,0.8710101,0.1289899,0,0,False,0,0,0,0,0,0,0,0,0
-1.107077,14.69356,0.1582847,-0.9595324,-0.1833857,0.213599,上半身,下半身,,,0.910201,0.08979899,0,0,False,0,0,0,0,0,0,0,0,0
-1.103113,14.68787,-0.1521059,-0.9870296,-0.1602222,-0.009643849,上半身,下半身,,,0.922227,0.07777297,0,0,False,0,0,0,0,0,0,0,0,0
-1.001136,14.68699,0.3676893,-0.7932981,-0.2056947,0.5730155,上半身,下半身,,,0.898428,0.101572,0,0,False,0,0,0,0,0,0,0,0,0
-0.8484805,14.67435,0.5063425,-0.6022522,-0.2529374,0.7571337,上半身,下半身,,,0.889819,0.110181,0,0,False,0,0,0,0,0,0,0,0,0
-0.6847974,14.66988,0.6178598,-0.4607685,-0.2309641,0.8568987,上半身,下半身,,,0.8838741,0.1161259,0,0,False,0,0,0,0,0,0,0,0,0
-0.566217,14.66393,0.6655642,-0.3125401,-0.2284616,0.9219947,上半身,下半身,,,0.879185,0.120815,0,0,False,0,0,0,0,0,0,0,0,0
0.6862428,12.86355,-0.9579066,0.324839,-0.1322977,-0.9364604,下半身,下半身,,,0.679269,0.320731,0,0,False,0,0,0,0,0,0,0,0,0
0.5676631,13.22536,-1.011188,0.2535782,-0.0009460736,-0.967284,下半身,下半身,上半身,操作中心,0.5047375,0.4022254,0.09303709,0,False,0,0,0,0,0,0,0,0,0
0.5140103,12.97593,-1.004991,0.1734672,-0.1099887,-0.9786676,下半身,下半身,,,0.5987,0.4013,0,0,False,0,0,0,0,0,0,0,0,0
0.870496,13.2266,-0.9102029,0.4900661,0.03756827,-0.8708455,下半身,下半身,上半身,操作中心,0.520942,0.37805,0.101008,0,False,0,0,0,0,0,0,0,0,0
0.711525,14.02358,0.5815427,0.5742971,0.1022675,0.8122194,上半身,下半身,下半身,操作中心,0.5118709,0.4365511,0.05157801,0,False,0,0,0,0,0,0,0,0,0
1.019809,13.96733,0.1797069,0.9243141,0.197821,0.3262734,下半身,上半身,下半身,操作中心,0.4736105,0.4589216,0.06746794,0,False,0,0,0,0,0,0,0,0,0
0.8875987,13.97179,0.4332237,0.7787408,0.1664174,0.6048464,下半身,上半身,下半身,操作中心,0.47698,0.458525,0.064495,0,False,0,0,0,0,0,0,0,0,0
1.057352,13.86386,-0.5193886,0.8891262,0.2401196,-0.3895688,下半身,上半身,下半身,操作中心,0.4760375,0.3363763,0.1875862,0,False,0,0,0,0,0,0,0,0,0
0.844353,13.88431,-0.7741444,0.6379895,0.1849727,-0.7474899,下半身,上半身,下半身,操作中心,0.468391,0.334399,0.19721,0,False,0,0,0,0,0,0,0,0,0
0.5949253,13.87824,-0.9333644,0.4316538,0.1145054,-0.8947111,下半身,上半身,下半身,操作中心,0.52639,0.355967,0.117643,0,False,0,0,0,0,0,0,0,0,0
0.3305044,13.87403,-1.034473,0.1428571,0.09839167,-0.9848323,下半身,上半身,下半身,操作中心,0.5514094,0.3303817,0.1182089,0,False,0,0,0,0,0,0,0,0,0
0.2953116,12.87495,-1.022585,0.09622486,-0.1331523,-0.9863887,下半身,下半身,,,0.613744,0.386256,0,0,False,0,0,0,0,0,0,0,0,0
0.2897365,13.20133,-1.058891,0.09582812,-0.0502945,-0.9941099,下半身,下半身,上半身,操作中心,0.478363,0.452199,0.069438,0,False,0,0,0,0,0,0,0,0,0
3.849762E-05,13.18955,-1.071033,0,-0.04135258,-0.999115,下半身,下半身,上半身,操作中心,0.470991,0.470767,0.058242,0,False,0,0,0,0,0,0,0,0,0
4.06124E-05,13.87527,-1.013409,0,0.09982605,-0.9949949,下半身,上半身,下半身,操作中心,0.541938,0.3291,0.128962,0,False,0,0,0,0,0,0,0,0,0
-0.8442716,13.88432,-0.7741426,-0.6379895,0.1849727,-0.7474899,下半身,上半身,下半身,操作中心,0.529621,0.27425,0.196129,0,False,0,0,0,0,0,0,0,0,0
-0.594844,13.87825,-0.9333627,-0.4316538,0.1145054,-0.8947111,下半身,上半身,下半身,操作中心,0.5312965,0.3462376,0.1224659,0,False,0,0,0,0,0,0,0,0,0
-0.3304232,13.87403,-1.034472,-0.1428571,0.09839167,-0.9848323,下半身,上半身,下半身,操作中心,0.510904,0.353892,0.135204,0,False,0,0,0,0,0,0,0,0,0
-0.2952363,12.87495,-1.022585,-0.09622486,-0.1331523,-0.9863887,下半身,下半身,,,0.611241,0.388759,0,0,False,0,0,0,0,0,0,0,0,0
-0.2896595,13.20133,-1.05889,-0.09582812,-0.0502945,-0.9941099,下半身,下半身,上半身,操作中心,0.471397,0.470571,0.058032,0,False,0,0,0,0,0,0,0,0,0
3.749915E-05,12.84496,-1.03572,0,-0.1358379,-0.9907224,下半身,下半身,,,0.613928,0.386072,0,0,False,0,0,0,0,0,0,0,0,0
-0.5139346,12.97593,-1.00499,-0.1734672,-0.1099887,-0.9786676,下半身,下半身,,,0.586579,0.413421,0,0,False,0,0,0,0,0,0,0,0,0
-0.6861675,12.86355,-0.9579041,-0.324839,-0.1322977,-0.9364604,下半身,下半身,,,0.613125,0.386875,0,0,False,0,0,0,0,0,0,0,0,0
-0.5675859,13.22536,-1.011185,-0.2535783,-0.0009460738,-0.9672841,下半身,下半身,上半身,操作中心,0.472395,0.466226,0.061379,0,False,0,0,0,0,0,0,0,0,0
-0.8704185,13.2266,-0.910201,-0.4900662,0.03756829,-0.8708457,下半身,下半身,,,0.55697,0.44303,0,0,False,0,0,0,0,0,0,0,0,0
-1.05727,13.86387,-0.5193875,-0.8891262,0.2401196,-0.3895688,下半身,上半身,下半身,操作中心,0.532006,0.250428,0.217566,0,False,0,0,0,0,0,0,0,0,0
-1.101259,13.44196,-0.6829485,-0.7733696,0.1962645,-0.6027711,下半身,下半身,,,0.668296,0.331704,0,0,False,0,0,0,0,0,0,0,0,0
-0.8374573,13.59437,-0.8514632,-0.5196387,0.1740165,-0.8364513,下半身,下半身,上半身,操作中心,0.650836,0.262691,0.086473,0,False,0,0,0,0,0,0,0,0,0
-1.026542,13.64158,-0.7007905,-0.7385479,0.2453688,-0.6279489,下半身,下半身,上半身,操作中心,0.6484134,0.2648237,0.08676291,0,False,0,0,0,0,0,0,0,0,0
-1.100393,13.02067,-0.7364802,-0.6088748,-0.01089511,-0.7931761,下半身,下半身,,,0.591214,0.408786,0,0,False,0,0,0,0,0,0,0,0,0
-0.9494735,12.73939,-0.8056208,-0.4582049,-0.1100192,-0.8819849,下半身,下半身,,,0.697607,0.302393,0,0,False,0,0,0,0,0,0,0,0,0
0.0856452,12.17351,1.334529,0.02158931,0.2155337,0.9761956,下半身,左足D,,,0.507966,0.492034,0,0,False,0,0,0,0,0,0,0,0,0
0.3287429,12.46141,1.227347,0.1326324,0.3059726,0.9426252,左足D,下半身,,,0.551737,0.448263,0,0,False,0,0,0,0,0,0,0,0,0
0.1810101,12.13256,1.334777,0.09248421,0.1928236,0.9768059,左足D,下半身,,,0.5736,0.4264,0,0,False,0,0,0,0,0,0,0,0,0
0.1715178,12.52437,1.225115,0.0226962,0.3394102,0.9402142,下半身,左足D,,,0.595393,0.404607,0,0,False,0,0,0,0,0,0,0,0,0
0.4819461,12.70322,1.106904,0.1728189,0.3576575,0.9175695,下半身,左足D,,,0.691803,0.308197,0,0,False,0,0,0,0,0,0,0,0,0
0.2861668,12.90426,1.061305,0.02891687,0.3617463,0.9317301,下半身,下半身,左足D,操作中心,0.6584144,0.1763148,0.1652708,0,False,0,0,0,0,0,0,0,0,0
